Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Both	BALB/cByJ_M	MAP_0000358x743	16	2.6608281731861902	6.013165435196408	3.493235340370127e-13	2.1277296458194444e-09
Both	BALB/cByJ_M	PAM_0000358x743	16	2.6608281731861902	6.013165435196408	3.493235340370127e-13	2.1277296458194444e-09
Both	BALB/cByJ_M	MPATH:743	16	2.6608281731861902	6.013165435196408	3.493235340370127e-13	2.1277296458194444e-09
Both	KK/HlJ_F	MA:0000284	25	4.1008386062602735	6.096314047042819	3.553332511357328e-13	2.1643348326677484e-09
Sex	M	MA:Lesions:0000001	1288	1197.1291899717378	1.0759072711529216	3.5903555443855343e-13	2.186885562085229e-09
Strain	BUB/BnJ	MA:0002784	18	2.448531332738042	7.351345583914463	3.718554186847674e-13	2.2649713552089183e-09
Both	MRL/MpJ_F	MA:0001752	82	36.23116032974216	2.263245208094707	3.731187090696992e-13	2.272666056943538e-09
Both	129S1/SvImJ_F	MA:0002420	32	15.543302494874101	2.0587645392961385	4.1529269367797776e-13	2.5295477971925626e-09
Strain	BALB/cByJ	MPATH:611	12	3.022684441383093	3.9699810657407384	4.688008018910581e-13	2.855465684318435e-09
Both	MRL/MpJ_F	MA:0000544	82	36.329972939987094	2.2570894873897784	4.827379445021001e-13	2.9403568199622916e-09
Strain	MRL/MpJ	PAM_0000129x594	40	13.427280206818297	2.9790098503856517	4.905050085549193e-13	2.9876660071080137e-09
Strain	MRL/MpJ	MAP_0000129x594	40	13.427280206818297	2.9790098503856517	4.905050085549193e-13	2.9876660071080137e-09
Both	129S1/SvImJ_M	MPATH:270	66	21.736423439196223	3.036378095256713	5.193544617186811e-13	3.1633880263284868e-09
Both	KK/HlJ_M	MA:0000399	50	20.775159983979997	2.4067203351769937	5.228876991588953e-13	3.1849089755768315e-09
Strain	SWR/J	MA:0000276	22	7.446419941428461	2.9544398748722327	5.81974639180227e-13	3.5448075272467627e-09
Strain	C57BL/10J	MPATH:175	80	41.548847255956055	1.925444513711074	6.043025316761756e-13	3.680806720439586e-09
Strain	C57BL/10J	MPATH:176	80	41.40997797182655	1.9319015348046873	6.043025316761756e-13	3.680806720439586e-09
Strain	129S1/SvImJ	MPATH:270	94	37.241243167856986	2.5240833013096524	6.047652579961595e-13	3.683625186454608e-09
Both	BALB/cByJ_F	MA:0000141	32	10.40154226371019	3.0764668535400173	6.185061622923651e-13	3.767321034522796e-09
Strain	PL/J	MA:0001420	10	0.497316786717349	20.107907609568628	6.284521904800765e-13	3.827902292214147e-09
Strain	MRL/MpJ	PAM_0000384x736	50	17.619697354037225	2.837733191174446	6.560314364640324e-13	3.995887479502422e-09
Strain	MRL/MpJ	MPATH:736	50	17.677355011694882	2.828477448516551	6.560314364640324e-13	3.995887479502422e-09
Strain	MRL/MpJ	MAP_0000384x736	50	17.619697354037225	2.837733191174446	6.560314364640324e-13	3.995887479502422e-09
Strain	SJL/J	MAP_0002434x516	24	6.055891675098573	3.9630827775018522	6.606708437741369e-13	4.024146109428268e-09
Strain	SJL/J	PAM_0002434x513	24	6.055891675098573	3.9630827775018522	6.606708437741369e-13	4.024146109428268e-09
Strain	SJL/J	PAM_0002434x516	24	6.055891675098573	3.9630827775018522	6.606708437741369e-13	4.024146109428268e-09
Strain	SJL/J	MAP_0002434x513	24	6.055891675098573	3.9630827775018522	6.606708437741369e-13	4.024146109428268e-09
Strain	PWD/PhJ	PAM_0000358x353	26	4.523302352251455	5.748012840012477	7.544501177619452e-13	4.595355667288009e-09
Strain	PWD/PhJ	MAP_0000358x353	26	4.523302352251455	5.748012840012477	7.544501177619452e-13	4.595355667288009e-09
Strain	PWD/PhJ	MPATH:353	26	4.523302352251455	5.748012840012477	7.544501177619452e-13	4.595355667288009e-09
Strain	129S1/SvImJ	MAP_0001613x270	30	3.5669881261727063	8.410456928599112	7.814635023806524e-13	4.759894193000554e-09
Strain	129S1/SvImJ	PAM_0001247x474	62	21.749708816190918	2.850612875968526	7.814635023806524e-13	4.759894193000554e-09
Strain	129S1/SvImJ	PAM_0001613x270	30	3.5669881261727063	8.410456928599112	7.814635023806524e-13	4.759894193000554e-09
Strain	129S1/SvImJ	MAP_0001247x474	62	21.749708816190918	2.850612875968526	7.814635023806524e-13	4.759894193000554e-09
Strain	C57BL/6J	PAM_0000154x783	10	0.4730617608409987	21.13888888888889	7.869891758201529e-13	4.793551069920551e-09
Strain	C57BL/6J	MPATH:783	10	0.4730617608409987	21.13888888888889	7.869891758201529e-13	4.793551069920551e-09
Strain	C57BL/6J	MAP_0000154x783	10	0.4730617608409987	21.13888888888889	7.869891758201529e-13	4.793551069920551e-09
Both	DBA/2J_M	MPATH:181	44	14.45081178457924	3.0448116449038043	8.38167704922623e-13	5.105279490683697e-09
Both	DBA/2J_M	MPATH:176	44	14.99135232511978	2.9350254097005517	8.38167704922623e-13	5.105279490683697e-09
Strain	MRL/MpJ	MA:0000129	108	55.48054362554571	1.9466283663138442	8.473520500150285e-13	5.161221336641539e-09
Both	C57BL/6J_F	MAP_0001876x181	16	4.609473860482801	3.4711119933163355	8.830227069561818e-13	5.378491308070103e-09
Both	C57BL/6J_F	PAM_0001876x181	16	4.609473860482801	3.4711119933163355	8.830227069561818e-13	5.378491308070103e-09
Sex	F	MA:0000516	1655	1580.0771512285999	1.0474172091616814	9.238886578477398e-13	5.627405814950583e-09
Both	DBA/2J_M	MPATH:175	44	15.059176560761621	2.921806502664093	9.374240415054302e-13	5.709849836809576e-09
Both	WSB/EiJ_F	MA:0001459	32	5.834145625522737	5.484950505864826	9.429540968078027e-13	5.743533403656326e-09
Both	129S1/SvImJ_M	MPATH:267	66	22.788364394684365	2.8962148777731156	9.451046997211082e-13	5.7566327260012705e-09
Strain	SWR/J	PAM_0000276x14	20	4.963959249688241	4.029041938903123	9.761208274489364e-13	5.945551959991472e-09
Strain	SWR/J	MAP_0000276x14	20	4.963959249688241	4.029041938903123	9.761208274489364e-13	5.945551959991472e-09
Strain	BALB/cByJ	MPATH:41	30	5.333629904133342	5.624687227876693	1.0114701247151217e-12	6.1608645296398066e-09
Strain	CBA/J	MAP_0000276x14	24	6.870704229537874	3.4930917120288045	1.0352762603353664e-12	6.305867701702716e-09
Strain	CBA/J	PAM_0000276x14	24	6.870704229537874	3.4930917120288045	1.0352762603353664e-12	6.305867701702716e-09
Both	BTBR T<+> tf/J_F	MPATH:738	34	8.983388796330537	3.7847632748443494	1.0824182426910983e-12	6.593009516231479e-09
Sex	M	MPATH:55	1454	1392.2145699921414	1.044379243932354	1.0873904680675495e-12	6.623295340999444e-09
Sex	M	MPATH:56	1452	1391.2271826047538	1.0436828852649809	1.0873904680675495e-12	6.623295340999444e-09
Strain	MRL/MpJ	MPATH:594	40	13.655926724558114	2.929131124295363	1.0934149983021606e-12	6.6599907546584605e-09
Strain	MRL/MpJ	MPATH:135	40	13.655926724558114	2.929131124295363	1.0934149983021606e-12	6.6599907546584605e-09
Both	C57L/J_F	MA:0000394	12	0.47924877348913353	25.039187711707495	1.0980400737288585e-12	6.688162089082477e-09
Strain	BUB/BnJ	PAM_0002784x134	14	1.166292984788873	12.003844816518669	1.110114899795237e-12	6.761709854652789e-09
Strain	BUB/BnJ	MAP_0002784x134	14	1.166292984788873	12.003844816518669	1.110114899795237e-12	6.761709854652789e-09
Both	AKR/J_M	MPATH:513	18	2.055050164355038	8.75891027489792	1.1298689654035622e-12	6.8820318682730974e-09
Both	AKR/J_M	MA:0002434	18	2.138136217767501	8.418546886967938	1.1298689654035622e-12	6.8820318682730974e-09
Strain	129S1/SvImJ	MPATH:267	94	38.783444110030636	2.4237146070193543	1.1705373739627715e-12	7.129743144807241e-09
Strain	NOD.B10Sn-H2<b>/J	MPATH:626	26	6.450982032461969	4.030394111960857	1.1920725954049047e-12	7.2609141786112745e-09
Strain	SWR/J	MPATH:26	12	1.365820116938628	8.785930043918961	1.2510698221337597e-12	7.62026628661673e-09
Strain	SWR/J	MPATH:697	12	1.148769832232557	10.445956764619076	1.2510698221337597e-12	7.62026628661673e-09
Both	RIIIS/J_M	MPATH:268	12	1.1539179056306685	10.399353317462783	1.287459717166029e-12	7.841917137258283e-09
Both	MRL/MpJ_F	MA:0000543	82	41.35708216824505	1.9827317523614263	1.4893365585491413e-12	9.07154897812282e-09
Both	SWR/J_F	MPATH:585	30	2.5582028450267567	11.72698250192362	1.49905892533056e-12	9.130767914188442e-09
Both	SWR/J_F	PAM_0000415x585	30	2.5582028450267567	11.72698250192362	1.49905892533056e-12	9.130767914188442e-09
Both	SWR/J_F	MAP_0000415x585	30	2.5582028450267567	11.72698250192362	1.49905892533056e-12	9.130767914188442e-09
Both	NON/ShiLtJ_M	PAM_0000368x647	42	21.256010190423368	1.9759117361979146	1.52185534305709e-12	9.269620894560734e-09
Both	NON/ShiLtJ_M	MAP_0000368x647	42	21.256010190423368	1.9759117361979146	1.52185534305709e-12	9.269620894560734e-09
Sex	M	MAP_0000118x270	82	47.19386152120684	1.737514103675386	1.6098601723572012e-12	9.805658309827712e-09
Sex	M	PAM_0000118x270	82	47.19386152120684	1.737514103675386	1.6098601723572012e-12	9.805658309827712e-09
Both	KK/HlJ_F	MPATH:181	52	18.372013691236063	2.830391968671642	1.6470081726642904e-12	1.0031926779698192e-08
Both	KK/HlJ_F	MPATH:176	52	19.002644321866693	2.736461258718748	1.6470081726642904e-12	1.0031926779698192e-08
Strain	MRL/MpJ	MA:0000589	108	58.69865717966101	1.83990580345715	1.7015068292508568e-12	1.0363878096966969e-08
Both	CBA/J_M	PAM_0000216x14	14	1.075369360165642	13.018782679323822	1.787541964752782e-12	1.0887918107309195e-08
Both	CBA/J_M	MAP_0000216x14	14	1.075369360165642	13.018782679323822	1.787541964752782e-12	1.0887918107309195e-08
Both	KK/HlJ_F	MPATH:175	52	19.065805007673667	2.7273959834935306	1.894805616753633e-12	1.1541261011646378e-08
Both	AKR/J_M	MPATH:335	18	2.3212624338583074	7.754401112708802	1.9545596930622524e-12	1.190522309044218e-08
Both	MRL/MpJ_F	MPATH:627	14	1.708618261593614	8.193755337100468	1.9919244765283778e-12	1.2132811986534348e-08
Strain	A/J	MA:0000072	26	6.839796454295571	3.801282709761242	2.0275945258505602e-12	1.2350078256955762e-08
Both	C3H/HeJ_F	MPATH:62	44	13.426595365178443	3.2770779786894417	2.0962755250155644e-12	1.2768414222869802e-08
Both	NON/ShiLtJ_F	PAM_0001247x474	28	12.233359360210255	2.288823468316618	2.169937492057195e-12	1.3217089264120375e-08
Both	NON/ShiLtJ_F	MAP_0001247x474	28	12.233359360210255	2.288823468316618	2.169937492057195e-12	1.3217089264120375e-08
Strain	NZO/H1LtJ	MPATH:607	44	15.490602021089394	2.8404318915492768	2.2265026832628204e-12	1.3561627843753839e-08
Strain	NZO/H1LtJ	MAP_0000165x591	20	3.870070134863063	5.167865000644923	2.230670280933949e-12	1.3587012681168683e-08
Strain	NZO/H1LtJ	PAM_0000165x591	20	3.870070134863063	5.167865000644923	2.230670280933949e-12	1.3587012681168683e-08
Strain	129S1/SvImJ	PAM_0000415x585	46	8.061386319544217	5.7062145611948285	2.2317353276162875e-12	1.3593499880510808e-08
Strain	129S1/SvImJ	MPATH:585	46	8.061386319544217	5.7062145611948285	2.2317353276162875e-12	1.3593499880510808e-08
Strain	129S1/SvImJ	MAP_0000415x585	46	8.061386319544217	5.7062145611948285	2.2317353276162875e-12	1.3593499880510808e-08
Strain	A/J	MPATH:551	42	12.307189540968304	3.4126394056246516	2.2484169368241652e-12	1.369510756219599e-08
Strain	SJL/J	MAP_0000139x530	10	0.3874411694748048	25.810370161631205	2.297224805413698e-12	1.3992396289774834e-08
Strain	SJL/J	PAM_0000139x530	10	0.3874411694748048	25.810370161631205	2.297224805413698e-12	1.3992396289774834e-08
Both	CBA/J_M	MPATH:608	18	3.272199715829642	5.500886731614496	2.4272828596385736e-12	1.4784579898058552e-08
Strain	LP/J	MPATH:215	36	12.757764838929322	2.8218109092392747	2.4476242781143322e-12	1.4908479477994398e-08
Both	129S1/SvImJ_M	MAP_0000350x666	26	7.482533555754408	3.474758890991517	2.4744927403377237e-12	1.5072135281397075e-08
Both	129S1/SvImJ_M	PAM_0000350x666	26	7.482533555754408	3.474758890991517	2.4744927403377237e-12	1.5072135281397075e-08
Both	SJL/J_F	MPATH:737	22	2.2644263950681793	9.715484701960296	2.6449508898221978e-12	1.6110395869907006e-08
Both	C57BL/10J_F	MPATH:335	32	7.855878563067683	4.073382721372433	2.6549160069317678e-12	1.6171093398221396e-08
Strain	MRL/MpJ	MA:0000573	112	60.20413423713938	1.860337357544928	2.8419338914605016e-12	1.7310219332885915e-08
Strain	KK/HlJ	PAM_0000127x47	78	64.61799947866444	1.2070940083150365	2.8630350435519707e-12	1.7438746450275055e-08
Strain	KK/HlJ	MPATH:47	78	64.98597338729117	1.2002590087425526	2.8630350435519707e-12	1.7438746450275055e-08
Strain	KK/HlJ	MAP_0000127x47	78	64.61799947866444	1.2070940083150365	2.8630350435519707e-12	1.7438746450275055e-08
Strain	NZO/H1LtJ	MA:0002417	40	11.138760068904304	3.591063974137178	2.87124941252343e-12	1.7488780171680212e-08
Strain	C57BR/cdJ	MA:0000253	52	20.983482112292013	2.4781396968208	2.970008172297523e-12	1.8090319777464213e-08
Strain	KK/HlJ	MA:0000415	70	20.99046534480711	3.334847458125434	2.987421272263299e-12	1.8196382969355753e-08
Strain	SJL/J	MPATH:25	40	11.034369143939022	3.6250373245824634	2.9920365159838754e-12	1.8224494418857786e-08
Strain	P/J	MPATH:602	40	15.844125459172037	2.5245950054532242	3.472583079209365e-12	2.1151503535464242e-08
Both	MRL/MpJ_F	MPATH:725	28	8.223488200803697	3.4048811546009765	3.559142627118532e-12	2.167873774177898e-08
Both	MRL/MpJ_F	MAP_0000368x725	28	8.223488200803697	3.4048811546009765	3.559142627118532e-12	2.167873774177898e-08
Both	MRL/MpJ_F	PAM_0000368x725	28	8.223488200803697	3.4048811546009765	3.559142627118532e-12	2.167873774177898e-08
Strain	129S1/SvImJ	PAM_0001247x270	38	5.505728761862929	6.9019019358923615	3.6035390299638592e-12	2.1949156231509868e-08
Strain	129S1/SvImJ	MAP_0001247x270	38	5.505728761862929	6.9019019358923615	3.6035390299638592e-12	2.1949156231509868e-08
Strain	KK/HlJ	MA:0000368	104	70.71912714785323	1.47060638605686	3.739866226206822e-12	2.277952518382575e-08
Strain	129S1/SvImJ	PAM_0000403x608	28	5.805284141025415	4.823191995397185	3.961584045825184e-12	2.4130008423121195e-08
Strain	129S1/SvImJ	MAP_0000403x608	28	5.805284141025415	4.823191995397185	3.961584045825184e-12	2.4130008423121195e-08
Both	KK/HlJ_M	MAP_0001876x811	24	3.6685533477017667	6.542088318011034	4.131336184980831e-12	2.5163968702718242e-08
Both	KK/HlJ_M	PAM_0001876x811	24	3.6685533477017667	6.542088318011034	4.131336184980831e-12	2.5163968702718242e-08
Both	C3H/HeJ_F	MAP_0000253x213	30	6.199494883974543	4.839103920796653	4.319509779647419e-12	2.631013406783243e-08
Both	C3H/HeJ_F	PAM_0000253x213	30	6.199494883974543	4.839103920796653	4.319509779647419e-12	2.631013406783243e-08
Both	LP/J_F	MAP_0001459x590	24	5.363234192676945	4.474911804666301	4.376143974781388e-12	2.6655092950393435e-08
Both	LP/J_F	PAM_0001459x590	24	5.363234192676945	4.474911804666301	4.376143974781388e-12	2.6655092950393435e-08
Both	BALB/cByJ_F	MPATH:45	28	7.221362750975902	3.877384500067671	4.537796441908034e-12	2.7639718127661832e-08
Strain	KK/HlJ	MA:0001296	12	1.2385759978658593	9.688545572235148	4.823150752488317e-12	2.937781123340634e-08
Both	C57L/J_M	MAP_0000253x213	14	4.686959888293445	2.9870108414982615	5.1652005219383955e-12	3.146123637912677e-08
Both	C57L/J_M	PAM_0000253x213	14	4.686959888293445	2.9870108414982615	5.1652005219383955e-12	3.146123637912677e-08
Both	MRL/MpJ_M	MAP_0002417x127	21	3.6263356303659355	5.790969766877557	5.395640207633723e-12	3.2864844504697005e-08
Both	MRL/MpJ_M	PAM_0002417x127	21	3.6263356303659355	5.790969766877557	5.395640207633723e-12	3.2864844504697005e-08
Sex	F	MA:0000141	250	189.59047195285282	1.3186316665859124	5.5788632187893104e-12	3.398085586564569e-08
Both	C57L/J_F	MA:0001752	58	21.31552004556056	2.7210220475985905	5.651033668004178e-12	3.442044607181345e-08
Both	NOD.B10Sn-H2<b>/J_F	MPATH:626	20	3.8474762061686967	5.198212783729189	5.695132633728624e-12	3.468905287204105e-08
Both	KK/HlJ_M	MPATH:811	26	4.117007418308479	6.3152667358278425	5.831615389079447e-12	3.552036933488291e-08
Strain	KK/HlJ	PAM_0000164x555	16	0.8120697402268972	19.70274128861088	5.93600017923941e-12	3.615617709174725e-08
Strain	KK/HlJ	MAP_0000164x555	16	0.8120697402268972	19.70274128861088	5.93600017923941e-12	3.615617709174725e-08
Both	C57L/J_F	MA:0000544	58	21.448417726421447	2.7041621782921603	6.464125487018054e-12	3.937298834142697e-08
Both	LP/J_F	MPATH:589	24	5.575622248388442	4.304452298025906	7.036687424911631e-12	4.286046310513675e-08
Both	LP/J_F	MPATH:590	24	5.468797322572419	4.388533453404862	7.036687424911631e-12	4.286046310513675e-08
Both	LP/J_M	PAM_0000347x662	14	1.2170441231266242	11.503280558172012	7.152615359860159e-12	4.356658015690823e-08
Both	LP/J_M	MAP_0000347x662	14	1.2170441231266242	11.503280558172012	7.152615359860159e-12	4.356658015690823e-08
Strain	BALB/cByJ	MA:0000141	40	15.416889844765082	2.594557034704525	7.47034070839771e-12	4.550184525485045e-08
Both	WSB/EiJ_F	PAM_0002417x591	20	7.816228974971377	2.5587786724317705	7.82719518408248e-12	4.767544586624638e-08
Both	WSB/EiJ_F	MAP_0002417x591	20	7.816228974971377	2.5587786724317705	7.82719518408248e-12	4.767544586624638e-08
Both	CBA/J_M	PAM_0000349x667	22	7.851604197419675	2.8019751692564947	8.013837168454445e-12	4.8812282193056025e-08
Both	CBA/J_M	MAP_0000349x667	22	7.851604197419675	2.8019751692564947	8.013837168454445e-12	4.8812282193056025e-08
Both	CBA/J_M	MA:0000216	14	1.5396795142623878	9.092801372178393	8.077202701827741e-12	4.919824165683277e-08
Both	CBA/J_M	MA:0001901	14	1.5396795142623878	9.092801372178393	8.077202701827741e-12	4.919824165683277e-08
Both	PWD/PhJ_M	MAP_0000346x181	18	0.9033555561199572	19.92570907219811	8.35818486330053e-12	5.090970400236352e-08
Both	PWD/PhJ_M	PAM_0000346x181	18	0.9033555561199572	19.92570907219811	8.35818486330053e-12	5.090970400236352e-08
Strain	P/J	PAM_0000002x554	20	3.69009009009009	5.419921875	8.805922118931228e-12	5.3636871626410115e-08
Strain	P/J	MA:0001112	20	3.69009009009009	5.419921875	8.805922118931228e-12	5.3636871626410115e-08
Strain	P/J	MA:0000002	20	3.69009009009009	5.419921875	8.805922118931228e-12	5.3636871626410115e-08
Strain	P/J	MAP_0000002x554	20	3.69009009009009	5.419921875	8.805922118931228e-12	5.3636871626410115e-08
Strain	NON/ShiLtJ	MAP_0001247x613	48	18.954948631783346	2.5323202363901105	8.91505854707015e-12	5.430162161020428e-08
Strain	NON/ShiLtJ	PAM_0001247x613	48	18.954948631783346	2.5323202363901105	8.91505854707015e-12	5.430162161020428e-08
Both	CBA/J_M	MA:0000349	26	9.122085654595978	2.850225374380302	9.162895780370799e-12	5.581119819823854e-08
Strain	C57BL/10J	MAP_0001876x555	16	2.60493757501521	6.142181737275058	9.954557905801153e-12	6.063321220423482e-08
Strain	C57BL/10J	PAM_0001876x555	16	2.60493757501521	6.142181737275058	9.954557905801153e-12	6.063321220423482e-08
Both	NOD.B10Sn-H2<b>/J_M	PAM_0000124x214	32	8.92947763190338	3.5836362796486427	1.0845053417810124e-11	6.605722036788147e-08
Both	NOD.B10Sn-H2<b>/J_M	MAP_0000124x214	32	8.92947763190338	3.5836362796486427	1.0845053417810124e-11	6.605722036788147e-08
Strain	NON/ShiLtJ	MAP_0001247x474	40	19.398672632789854	2.0619967539628163	1.1322215536552548e-11	6.896361483314156e-08
Strain	NON/ShiLtJ	PAM_0001247x474	40	19.398672632789854	2.0619967539628163	1.1322215536552548e-11	6.896361483314156e-08
Both	C57BL/6J_M	MA:0000399	70	32.07111020525823	2.1826497290550027	1.1396949906505534e-11	6.94188218805252e-08
Both	C57L/J_M	MA:0000399	52	26.183869849175142	1.985955487081606	1.1396949906505534e-11	6.94188218805252e-08
Sex	F	MPATH:335	328	242.76278242486595	1.3511132008116384	1.1504653749249016e-11	7.007484598667576e-08
Both	A/J_F	MPATH:551	32	7.741589807637527	4.133517894274138	1.1987268606943986e-11	7.301445308489582e-08
Both	NOD.B10Sn-H2<b>/J_F	MAP_0001247x613	20	7.580199620420008	2.6384529433925157	1.350779572242577e-11	8.227598374529536e-08
Both	NOD.B10Sn-H2<b>/J_F	PAM_0001247x613	20	7.580199620420008	2.6384529433925157	1.350779572242577e-11	8.227598374529536e-08
Strain	PWD/PhJ	MAP_0001702x44	10	0.3968134306413238	25.200759923468702	1.4046450099553605e-11	8.5556927556381e-08
Strain	PWD/PhJ	PAM_0001702x44	10	0.3968134306413238	25.200759923468702	1.4046450099553605e-11	8.5556927556381e-08
Strain	PWD/PhJ	MPATH:760	20	3.743793306480229	5.34217526522671	1.4491765371240136e-11	8.826934287622367e-08
Strain	PWD/PhJ	PAM_0000384x760	20	3.743793306480229	5.34217526522671	1.4491765371240136e-11	8.826934287622367e-08
Strain	PWD/PhJ	MAP_0000384x760	20	3.743793306480229	5.34217526522671	1.4491765371240136e-11	8.826934287622367e-08
Strain	KK/HlJ	MA:0002563	110	56.233794053469495	1.9561191246567375	1.4638601489552994e-11	8.916372167286729e-08
Both	129S1/SvImJ_M	MPATH:556	68	25.593662242940677	2.656907767029549	1.4682559974648897e-11	8.943147280558643e-08
Both	NZW/LaCJ_F	MPATH:837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	9.515595499424551e-08
Both	NZW/LaCJ_F	MAP_0000358x837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	9.515595499424551e-08
